train_loss,training_time,testing_loss,learning_rate,batch_size,hidden_nodes,deep_nn
0.3246585164684802,9.892510890960693,0.0006055353149424798,1e-05,64,32,2
0.16314754384802654,11.261697769165039,0.00044840235116016327,1e-05,64,32,3
27.67707926988602,5.827259302139282,0.009340385084626352,1e-05,128,32,1
13.77390035867691,5.992853164672852,0.0042417237393494065,1e-05,128,32,2
3.258949016928673,6.6269776821136475,0.001102495537468166,1e-05,128,32,3
38.76289052009582,4.347506523132324,0.013261189266816213,1e-05,256,32,1
34.143497614860536,5.07236385345459,0.011513612453598032,1e-05,256,32,2
34.84070428848267,4.817488670349121,0.011499381436118204,1e-05,256,32,3
45.502143440246584,3.5564932823181152,0.01546959747063263,1e-05,1000,32,1
45.25745227813721,3.746540069580078,0.015384085555496146,1e-05,1000,32,2
45.27247585296631,3.765883684158325,0.01542587862006744,1e-05,1000,32,3
0.014818075011463847,13.803417682647705,0.0003732553406386675,0.1,32,64,1
0.01411511967654043,17.255095958709717,0.0003559362159098167,0.1,32,64,2
9.401674393638968,20.578744888305664,0.0016091768995353146,0.1,32,64,3
0.004894268370330082,8.759007692337036,0.0003132194904005806,0.1,64,64,1
0.013004395363969365,10.871759176254272,0.00032898185830595826,0.1,64,64,2
11.17723923921585,11.880779266357422,0.0030153634440211173,0.1,64,64,3
0.006535739224419785,5.717340469360352,0.0003689947794655797,0.1,128,64,1
0.013926260963526147,6.864934921264648,0.0003558994249592981,0.1,128,64,2
0.016441113033743023,7.473932504653931,0.0002434461134672403,0.1,128,64,3
0.001425108483308577,4.351495027542114,0.00033990461900543857,0.1,256,64,1
0.14764217821248166,4.893110036849976,0.00040425918707428046,0.1,256,64,2
0.01842264954786515,5.592536211013794,0.00021832248315362403,0.1,256,64,3
0.002176015604127315,4.114365100860596,0.0003778992452169693,0.1,1000,64,1
0.004641704550158466,4.365691423416138,0.0004891547352454242,0.1,1000,64,2
0.0007045671663945541,4.272004127502441,0.0006117481901195649,0.1,1000,64,3
0.0017830630842529515,14.904967546463013,0.00030989062790592734,0.01,32,64,1
0.0039610910627795445,17.538703680038452,0.00033325708929351003,0.01,32,64,2
0.004357517811979222,20.536396741867065,0.0003626113566580319,0.01,32,64,3
0.001380551372624268,8.441762447357178,0.0003383658430375035,0.01,64,64,1
0.0027281210032617763,10.11921763420105,0.00029698559324293084,0.01,64,64,2
0.0026008711917666007,11.653066873550415,0.00027974067986574123,0.01,64,64,3
0.0009147467068009973,6.146628141403198,0.0003736882947727983,0.01,128,64,1
0.0003575219912340799,6.344407796859741,0.00033584173774802974,0.01,128,64,2
0.002192536200423092,7.280517339706421,0.0003323577439919372,0.01,128,64,3
0.0018624100567376444,4.6586127281188965,0.0003428956004113656,0.01,256,64,1
0.0026291510256760374,5.324232816696167,0.000304209614960127,0.01,256,64,2
8.05208027622939e-05,5.6111297607421875,0.0003543942242911996,0.01,256,64,3
6.186874095874373e-05,4.019235610961914,0.0002966700724911404,0.01,1000,64,1
7.385220291325823e-05,4.12315034866333,0.0002555806015115018,0.01,1000,64,2
0.010891221729543758,4.20081090927124,0.00039333086161221067,0.01,1000,64,3
0.0001497088422949133,14.857279300689697,0.00029917249160180413,0.001,32,64,1
0.0004432150240659993,17.598252296447754,0.000270897099637681,0.001,32,64,2
0.0007277804232312235,21.18189239501953,0.0003341538760089042,0.001,32,64,3
6.366607800771362e-05,8.585283279418945,0.0002845684463322526,0.001,64,64,1
0.00037073114744430314,10.367692232131958,0.00036601968070886165,0.001,64,64,2
0.0005511859246911399,11.798691749572754,0.000319690089685843,0.001,64,64,3
4.934389831134922e-05,6.130369186401367,0.00029870663540108346,0.001,128,64,1
0.0002850341522491817,6.992041826248169,0.00024147570636400798,0.001,128,64,2
0.0006853059297031905,7.43630313873291,0.0003413585899300117,0.001,128,64,3
3.880928615217272e-05,4.690524578094482,0.0002582209579603124,0.001,256,64,1
0.00023992960547730035,5.070153474807739,0.0003463516084062119,0.001,256,64,2
0.000995815348233009,5.42935848236084,0.0003382242943686792,0.001,256,64,3
0.00045555136835901067,3.8788063526153564,0.0003133169351116816,0.001,1000,64,1
0.00020469000388402493,4.598500728607178,0.0003325339686625134,0.001,1000,64,2
0.00042918950464809313,4.538233995437622,0.0003909813807721161,0.001,1000,64,3
5.442516024601218e-05,14.910617351531982,0.000364212000683764,0.0001,32,64,1
2.3946948902562327e-05,17.662779331207275,0.0002646774132177121,0.0001,32,64,2
3.1019839896853085e-05,21.379474401474,0.00024971823271537584,0.0001,32,64,3
8.328053117793387e-05,8.91349172592163,0.00031040746528072927,0.0001,64,64,1
8.47335851403841e-05,10.454737901687622,0.0003563979381511824,0.0001,64,64,2
2.803468597903702e-05,12.103119373321533,0.0003542343733721547,0.0001,64,64,3
0.0007905984943499789,6.201817750930786,0.00032190330831981316,0.0001,128,64,1
9.97778082773948e-05,6.541040658950806,0.0002925915722128687,0.0001,128,64,2
0.00015637512356079242,7.479257822036743,0.0003433399342015615,0.0001,128,64,3
0.03406561614247039,4.77837347984314,0.0004177465367277518,0.0001,256,64,1
0.0008734030466439435,5.491239070892334,0.00037424621274464407,0.0001,256,64,2
0.00035308685550262454,5.521408319473267,0.0003499744532786646,0.0001,256,64,3
0.6443901038169861,4.130487680435181,0.0006471417251115037,0.0001,1000,64,1
0.05381280928850174,4.352313041687012,0.0004369749981492329,0.0001,1000,64,2
0.0747773041576147,4.532024145126343,0.0005034435086242633,0.0001,1000,64,3
0.015078053155702946,14.796736478805542,0.00038734936152024174,1e-05,32,64,1
0.0005594732884981113,17.429232120513916,0.00033311656065294014,1e-05,32,64,2
0.00016450056902357347,20.683955430984497,0.00031293264576665747,1e-05,32,64,3
0.18394078945799264,8.944573163986206,0.0005131586259434517,1e-05,64,64,1
0.010083799476124113,10.538632154464722,0.0003690514709643578,1e-05,64,64,2
0.0013049315895023027,12.302197217941284,0.0003745536383259839,1e-05,64,64,3
11.290393863916398,5.700256586074829,0.0034807700475573988,1e-05,128,64,1
0.2768637551460415,6.3808205127716064,0.0006034338444243761,1e-05,128,64,2
0.09149035290116445,7.3757030963897705,0.0005295963855604391,1e-05,128,64,3
25.607745885849,4.795007705688477,0.00860769899303659,1e-05,256,64,1
18.355646331310272,5.1533448696136475,0.005568594217248007,1e-05,256,64,2
0.7356535415351391,5.534552335739136,0.0006033349428463218,1e-05,256,64,3
42.72626941680908,3.924044370651245,0.014489891656095946,1e-05,1000,64,1
42.63195861816406,4.1558003425598145,0.01450894730291391,1e-05,1000,64,2
43.427551651000975,4.424041986465454,0.014739533667114007,1e-05,1000,64,3
0.011934402533692072,15.99866271018982,0.0003702911269168077,0.1,32,96,1
0.02773862062029252,19.2266206741333,0.00030550920674463224,0.1,32,96,2
0.04148696748961427,22.613914012908936,0.00035104085038512755,0.1,32,96,3
0.004504909740247456,9.30409550666809,0.0003620213181472093,0.1,64,96,1
0.0168493775196157,10.44324016571045,0.00034282334694007413,0.1,64,96,2
0.01454425539838553,12.680099964141846,0.00036523371289833007,0.1,64,96,3
0.01370459595990269,6.182217836380005,0.00030926454317359536,0.1,128,96,1
0.06267308345893412,7.075087308883667,0.0003239528329022,0.1,128,96,2
0.04522221415742024,8.005966901779175,0.0003494975340364216,0.1,128,96,3
0.0006124048306810437,4.722937822341919,0.00039278522101842105,0.1,256,96,1
0.011614968158646662,5.759822845458984,0.0005131807247590637,0.1,256,96,2
8.633546760082245,6.036067008972168,0.0034801653289381258,0.1,256,96,3
0.0001771364027808886,4.13383150100708,0.00040277746084758893,0.1,1000,96,1
0.02236724268499529,4.4085869789123535,0.0005381400518961711,0.1,1000,96,2
0.009670803582994268,4.622185230255127,0.0006411776879715224,0.1,1000,96,3
0.0016772697363590793,15.547959804534912,0.0003309794389187744,0.01,32,96,1
0.003387414398811899,20.140043258666992,0.00035122676727056376,0.01,32,96,2
0.002629025905169442,22.31260347366333,0.00033771828704772644,0.01,32,96,3
0.002308610901559405,9.521957159042358,0.00031975354929970553,0.01,64,96,1
0.0030411781757038623,10.832677841186523,0.00030724327296642676,0.01,64,96,2
0.006599266363868992,12.567156076431274,0.00032423404603982653,0.01,64,96,3
9.683140253059719e-05,5.76090931892395,0.0002966263095478944,0.01,128,96,1
0.005791224296926884,7.44498872756958,0.00029506184083242484,0.01,128,96,2
0.007818571540715311,7.867445707321167,0.00032733586710133675,0.01,128,96,3
0.0021519605995399616,4.945760250091553,0.0003740837924620009,0.01,256,96,1
0.01412079128627738,5.309417009353638,0.0003600771040630866,0.01,256,96,2
0.0610098415274615,5.953577756881714,0.000326441098504026,0.01,256,96,3
5.573879621806555e-05,4.69369912147522,0.00034151219812112094,0.01,1000,96,1
0.00010237842849164736,4.408125162124634,0.00036218310571633925,0.01,1000,96,2
0.039759134462074144,4.75619101524353,0.00032819661971609187,0.01,1000,96,3
0.0002197969730341498,15.546048641204834,0.0002298047808351066,0.001,32,96,1
0.0005500476055811277,19.302030324935913,0.00025835547608878915,0.001,32,96,2
0.0009614962443856711,23.443494081497192,0.0003567243143694084,0.001,32,96,3
0.00011924046283255051,9.19483470916748,0.00030264890458850326,0.001,64,96,1
0.0005852994147403478,11.39220142364502,0.000316963609525665,0.001,64,96,2
0.000762771591226965,13.146562576293945,0.00029927256480938866,0.001,64,96,3
0.00012853387017685235,6.156017780303955,0.0003557962358855086,0.001,128,96,1
0.0004347704769622851,7.311456918716431,0.00028367969927295156,0.001,128,96,2
0.0009999190458046315,8.358039855957031,0.00028462878501182316,0.001,128,96,3
1.2617600452813349e-05,4.728266716003418,0.0002694252888516572,0.001,256,96,1
0.00031328018573731245,5.29500675201416,0.00039496331879473136,0.001,256,96,2
0.0009573378689447054,6.093915700912476,0.0002882125854061768,0.001,256,96,3
0.00032334525632904843,4.2920191287994385,0.0003484698135654004,0.001,1000,96,1
0.0001587297534570098,4.335716724395752,0.0003668130076561077,0.001,1000,96,2
0.0003593006610753946,4.802992343902588,0.00036656905112922365,0.001,1000,96,3
2.311557154513366e-05,15.95430040359497,0.0003931415251829754,0.0001,32,96,1
2.4035415389889182e-05,19.841185808181763,0.00029936148125522956,0.0001,32,96,2
5.661076184765079e-05,22.658966064453125,0.00027440136092093926,0.0001,32,96,3
1.556965284891021e-05,9.394702911376953,0.0003190230425236692,0.0001,64,96,1
4.440081485142855e-05,11.079434156417847,0.000344538290934472,0.0001,64,96,2
6.246958829450477e-05,14.071119785308838,0.0003283055386387942,0.0001,64,96,3
0.0001090183706037351,7.0372514724731445,0.00033050176205663207,0.0001,128,96,1
5.343562193502294e-05,8.28242039680481,0.0002505172483940329,0.0001,128,96,2
3.8870638175012576e-05,9.484394788742065,0.00029750495293031856,0.0001,128,96,3
0.0021972103632288053,5.598826169967651,0.0003590959047434462,0.0001,256,96,1
0.00042083776790605046,6.089766979217529,0.0002730702405529521,0.0001,256,96,2
0.00015206963169475785,6.152308464050293,0.00038122137538896693,0.0001,256,96,3
0.11575231455266476,4.067018032073975,0.0004809965168057001,0.0001,1000,96,1
0.03371191218495369,4.407184600830078,0.0003942015471501261,0.0001,1000,96,2
0.0035983216552995145,4.72256875038147,0.0003684564946991756,0.0001,1000,96,3
0.0003107102432022657,15.162437200546265,0.00038780002341439157,1e-05,32,96,1
0.00014903082477218276,19.7009334564209,0.0003816987256081253,1e-05,32,96,2
0.00011411832947771927,25.355782985687256,0.00032696058028503666,1e-05,32,96,3
0.041338471386479794,9.136830806732178,0.00042133515250174024,1e-05,64,96,1
0.0005758277997620098,10.573771953582764,0.0003155403199163574,1e-05,64,96,2
0.00022839565842787125,12.403522491455078,0.0004016344185806797,1e-05,64,96,3
0.2697008960321546,5.8647301197052,0.0005098371764781038,1e-05,128,96,1
0.12016299626789988,7.043840646743774,0.0005187327883104546,1e-05,128,96,2
0.011943345877807588,7.840842962265015,0.000362359872233239,1e-05,128,96,3
17.16533450126648,4.617055892944336,0.005561971699251606,1e-05,256,96,1
1.7741916036605836,5.149678468704224,0.0010829887261776916,1e-05,256,96,2
0.17689935449510813,5.8315722942352295,0.0005657148360382605,1e-05,256,96,3
40.822732582092286,4.170849561691284,0.013920112749895424,1e-05,1000,96,1
39.132679023742675,4.312180995941162,0.01331870006106411,1e-05,1000,96,2
37.35220275878906,4.556448698043823,0.012433182974942147,1e-05,1000,96,3
0.009943666180358725,16.010443687438965,0.00037528529011169465,0.1,32,128,1
0.026201533511690443,19.93935990333557,0.0003621263565021613,0.1,32,128,2
45.98342176228762,22.774763345718384,0.015615596345437646,0.1,32,128,3
0.008294891361795181,9.153467893600464,0.000379358931767915,0.1,64,128,1
0.010105575750512798,11.153505802154541,0.00031741403257567596,0.1,64,128,2
45.965601904392244,13.121084213256836,0.015613948149220722,0.1,64,128,3
0.005426715233683126,6.084071636199951,0.000264972641597225,0.1,128,128,1
0.012944110888420256,7.182007074356079,0.0004283363524967986,0.1,128,128,2
45.943556084632874,8.329366445541382,0.015613418590175017,0.1,128,128,3
0.006394528785767762,4.836843967437744,0.0004265017567669672,0.1,256,128,1
0.0012037448302726261,5.5698487758636475,0.00045785017061232834,0.1,256,128,2
45.9263378238678,6.200778245925903,0.01561671584966245,0.1,256,128,3
0.002180120620469097,4.079885005950928,0.0005880390650361897,0.1,1000,128,1
0.012614877179148607,4.389326572418213,0.0007244047678943276,0.1,1000,128,2
0.0339559917896986,4.865860462188721,0.001016037596868998,0.1,1000,128,3
0.0012125759774792755,15.432265281677246,0.0003371238487996745,0.01,32,128,1
0.0026065091649462957,19.319684982299805,0.0003168023717896238,0.01,32,128,2
0.0025064482840937785,22.955686569213867,0.00032951414700000667,0.01,32,128,3
0.001797025735991724,9.135331392288208,0.00031742734338344045,0.01,64,128,1
0.0028552652465623396,11.248818397521973,0.00036132413404634737,0.01,64,128,2
0.0025761136206199353,13.365129947662354,0.00035239650397908957,0.01,64,128,3
0.0022954326877538734,6.086609125137329,0.00031890971033727645,0.01,128,128,1
0.004949799263204113,7.289045333862305,0.00036212469028298,0.01,128,128,2
0.005845858188190505,8.481334924697876,0.00035580431292744555,0.01,128,128,3
0.001954758655697333,4.873335838317871,0.00034308608143595985,0.01,256,128,1
0.008709881547129044,5.6143574714660645,0.00035373155556052584,0.01,256,128,2
1.3634549405878715e-05,6.410492897033691,0.00032306633639301257,0.01,256,128,3
5.754703081038315e-05,3.9773690700531006,0.00032535212635588875,0.01,1000,128,1
0.0004251513085182523,4.413694620132446,0.0002868532446048393,0.01,1000,128,2
0.000307010245960555,4.674767971038818,0.00034187369218840726,0.01,1000,128,3
0.0003333402966576671,15.797972202301025,0.0003090638879178168,0.001,32,128,1
0.0004968552511837742,19.46981453895569,0.00035458125815073546,0.001,32,128,2
0.0006975032008803339,23.489709615707397,0.00034068528044787144,0.001,32,128,3
0.00023997967202618042,9.333237409591675,0.0003138424269988236,0.001,64,128,1
0.0004650839661296402,11.421816110610962,0.00029400006226115385,0.001,64,128,2
0.0010123977488029822,13.545886993408203,0.0003698559343991431,0.001,64,128,3
0.00014936859324251372,6.0942018032073975,0.0003134182345899092,0.001,128,128,1
0.00063283959867249,7.263057231903076,0.00033342519708483303,0.001,128,128,2
0.0012872095021475615,8.493823766708374,0.0003048608116662654,0.001,128,128,3
1.7330057739854966e-05,4.9257752895355225,0.000317706666283087,0.001,256,128,1
0.0005393372109301709,5.675225019454956,0.00030291769719025484,0.001,256,128,2
0.0013007475061749573,6.441689491271973,0.00034068293995749923,0.001,256,128,3
0.0001193154625070747,4.050151586532593,0.00034707892685339835,0.001,1000,128,1
0.00012533053624792955,4.788153409957886,0.0003029132358274452,0.001,1000,128,2
0.0035890817578911084,5.597981214523315,0.0003469013149477017,0.001,1000,128,3
1.140165784381253e-05,18.214441061019897,0.00032881531714763247,0.0001,32,128,1
3.324682391031786e-05,20.75490403175354,0.0002920030792056695,0.0001,32,128,2
7.499659394028413e-05,23.150832891464233,0.0003487821490033974,0.0001,32,128,3
1.8750995236302968e-05,9.322474002838135,0.00035850623564863664,0.0001,64,128,1
2.132134741991365e-05,11.3702974319458,0.00027615051851443193,0.0001,64,128,2
6.182455785520346e-05,13.443181276321411,0.00032642426193811515,0.0001,64,128,3
0.00011619547055033763,6.143817663192749,0.00033161718282261645,0.0001,128,128,1
2.5641584908271398e-05,7.289722442626953,0.00035735572227570014,0.0001,128,128,2
4.471821394531616e-05,8.643285512924194,0.0002829206631912689,0.0001,128,128,3
0.0010765545009053313,4.875344514846802,0.00032322242612613656,0.0001,256,128,1
9.987476651076576e-05,5.736826658248901,0.0003393376345635224,0.0001,256,128,2
7.262550498126075e-05,6.459353685379028,0.0004002679606850462,0.0001,256,128,3
0.10290823869407177,4.072623014450073,0.0005880386281995658,0.0001,1000,128,1
0.0017343056900426745,4.540383338928223,0.0003761382807721869,0.0001,1000,128,2
0.000856309590744786,4.966930627822876,0.000337381947992872,0.0001,1000,128,3
4.146953425397726e-05,16.237196922302246,0.0002745929649345871,1e-05,32,128,1
3.1487319662169e-05,21.80286931991577,0.00027968186944639546,1e-05,32,128,2
1.2118552241489056e-05,24.719120025634766,0.0003036701712050519,1e-05,32,128,3
0.017878758772494622,10.393213033676147,0.0003091455994830694,1e-05,64,128,1
0.00022467445996653622,11.794599294662476,0.00028239771328610676,1e-05,64,128,2
9.86800290638712e-05,13.7919762134552,0.00029492923231170105,1e-05,64,128,3
0.15160688203759493,6.9754204750061035,0.0005496267996256897,1e-05,128,128,1
0.02504363781597931,7.901078701019287,0.00034162733530296963,1e-05,128,128,2
0.0008028910299253767,9.069904327392578,0.0002822197409859818,1e-05,128,128,3
5.67847373843193,5.555695295333862,0.001999014272651448,1e-05,256,128,1
0.22218463905155658,6.194259405136108,0.0005931974463331838,1e-05,256,128,2
0.10470581937581301,7.350777864456177,0.0004617283547985673,1e-05,256,128,3
36.08618076324463,4.535970211029053,0.0121880433479148,1e-05,1000,128,1
34.064221229553226,5.182544231414795,0.011289946836390454,1e-05,1000,128,2
30.097918338775635,4.800858497619629,0.009741822259562294,1e-05,1000,128,3
0.009113510629264035,20.521849155426025,0.00038330240861057417,0.1,32,256,1
45.997800552248954,25.62590456008911,0.015619109835130773,0.1,32,256,2
45.96376059770584,31.589258909225464,0.015622619488622666,0.1,32,256,3
0.004422247573623394,11.224242687225342,0.000344942248263272,0.1,64,256,1
0.02513595212056316,15.024590730667114,0.0002243415844148866,0.1,64,256,2
45.947318952083585,18.698127269744873,0.015613646286710612,0.1,64,256,3
0.10353601119693849,7.640150547027588,0.00043303914570097144,0.1,128,256,1
0.0013166428370095674,9.91998815536499,0.0005721458000675924,0.1,128,256,2
0.030228819284966447,12.073431730270386,0.0007963720139909021,0.1,128,256,3
0.010966547624720989,5.976000070571899,0.0004524461262990065,0.1,256,256,1
45.94025449752807,7.495324611663818,0.015616024238476682,0.1,256,256,2
45.931078100204466,9.048453092575073,0.015615920993149405,0.1,256,256,3
0.00024082197705865838,4.788819789886475,0.0004420149203941232,0.1,1000,256,1
0.008920692341635004,5.624969482421875,0.0006040902646615948,0.1,1000,256,2
6640.3670520401,6.578799247741699,0.015692029046014383,0.1,1000,256,3
0.0016747931074624488,20.4275643825531,0.000312174493148506,0.01,32,256,1
0.0028638705150460454,27.998107194900513,0.0003262525598198167,0.01,32,256,2
0.0032271375379731636,33.39803147315979,0.0003393972284059852,0.01,32,256,3
0.0020856306085676123,12.334741830825806,0.0003580579043477784,0.01,64,256,1
0.0017604386824143603,15.715004682540894,0.0003211950967480873,0.01,64,256,2
0.003134318704104544,20.4981586933136,0.00029282142332199185,0.01,64,256,3
0.0024498887643323998,8.742732048034668,0.00035480198611208036,0.01,128,256,1
0.0067513968699950055,11.409484386444092,0.0003441541431341039,0.01,128,256,2
0.008023166093910277,12.153109550476074,0.0003679383134099601,0.01,128,256,3
3.2928474558957534e-05,5.80150842666626,0.00032920983885130115,0.01,256,256,1
0.004337457094877663,7.315469264984131,0.0003594844827834372,0.01,256,256,2
2.935661378160148e-05,9.06600308418274,0.00039566525777128453,0.01,256,256,3
4.6673058986925755e-05,4.821936368942261,0.000360004471594978,0.01,1000,256,1
0.00010267147263220977,5.627004146575928,0.00039810900920271054,0.01,1000,256,2
2.580340797067038e-05,6.324744701385498,0.00045143655330723715,0.01,1000,256,3
0.0003832885193131119,18.571059226989746,0.0003328632723698099,0.001,32,256,1
0.0009471916599590813,25.256806135177612,0.00032799860120371217,0.001,32,256,2
0.0011837471273713617,32.247538328170776,0.00035144547177292594,0.001,32,256,3
0.00038877440538357175,11.361507654190063,0.00030642887836525984,0.001,64,256,1
0.0008113856056854729,15.149765491485596,0.00029714136335345264,0.001,64,256,2
0.00294391305732006,18.731717109680176,0.0003076734750632123,0.001,64,256,3
0.00046405158648155976,7.557074546813965,0.0003320704191167631,0.001,128,256,1
0.0012598907461770636,9.874435663223267,0.0003222315284172791,0.001,128,256,2
0.0020318940078215063,12.108101606369019,0.00033087150254185914,0.001,128,256,3
0.00015119805443077893,5.918086051940918,0.0003345229971659792,0.001,256,256,1
0.0014647984827661276,7.4246461391448975,0.0003403567814591129,0.001,256,256,2
0.0019026271328766598,8.61143684387207,0.0003405817269651559,0.001,256,256,3
0.00013696244204766116,4.7551209926605225,0.0003621381066821118,0.001,1000,256,1
5.1673581656359604e-05,5.679919481277466,0.00032239393309854404,0.001,1000,256,2
5.235480552073568e-05,6.461582899093628,0.00035328677639964316,0.001,1000,256,3
3.518111908313415e-05,19.010140419006348,0.00028113425310664485,0.0001,32,256,1
8.093701329293879e-05,25.576715230941772,0.0002938966001675786,0.0001,32,256,2
0.00020387952954067145,32.48615312576294,0.00024279047738692632,0.0001,32,256,3
1.6357021726349784e-05,11.482675075531006,0.00033045326908870897,0.0001,64,256,1
5.947102517851022e-05,15.360121250152588,0.0002941588367130693,0.0001,64,256,2
0.00016929848324295449,18.916247606277466,0.00026724711196989676,0.0001,64,256,3
1.932994308049274e-05,7.650663614273071,0.00038026553598302724,0.0001,128,256,1
4.6566371548806276e-05,10.29965090751648,0.00033844146261743945,0.0001,128,256,2
0.00015761916714382096,12.44927191734314,0.0003510920783439257,0.0001,128,256,3
0.0003237281530891778,6.088775634765625,0.0003989438739305613,0.0001,256,256,1
3.694791530506336e-05,7.804708957672119,0.0003250991516312037,0.0001,256,256,2
0.00010207695490407786,8.841552257537842,0.00033115611608684254,0.0001,256,256,3
0.032071059383451936,4.912514925003052,0.0004660553893055971,0.0001,1000,256,1
0.00025673807351267897,6.09260892868042,0.0003010424221144299,0.0001,1000,256,2
0.00038948593952227385,6.82088303565979,0.00036415554125009055,0.0001,1000,256,3
7.415962590631153e-06,19.88370943069458,0.00032063153131982623,1e-05,32,256,1
8.941317546451444e-06,27.097124338150024,0.0002993239878370545,1e-05,32,256,2
1.055573305338342e-05,33.59925413131714,0.0002823696475783143,1e-05,32,256,3
6.837680848320815e-05,12.520208597183228,0.00032998754224099197,1e-05,64,256,1
